muon_pt,muon_eta,muon_phi,antimuon_pt,antimuon_eta,antimuon_phi,delta_eta,delta_phi,delta_R,label
33.82307,-0.35566765,2.246684,27.615843,1.5576242,-0.70676726,1.9132919,2.9534514,3.5190287,1
44.993427,0.10212804,-1.2848742,46.48428,0.02066283,1.9863079,0.08146521,3.0120032,3.0131047,1
32.454975,-1.9780484,0.14765826,38.475266,-0.090305,1.6657095,1.8877435,1.5180513,2.422407,1
39.449738,-1.4977636,2.1958418,58.690502,-2.4427924,-1.9184251,0.9450288,2.1689188,2.3658588,1
28.803553,1.83489,0.656826,35.8445,3.693347,-2.2010322,1.858457,2.857858,3.4089901,1
48.399487,-1.7644159,-1.0659375,48.82175,-2.2086353,2.3821042,0.44421947,2.8351438,2.8697336,1
51.16795,1.7537316,2.4771745,43.876476,1.9356396,-0.5947491,0.18190801,3.0719235,3.0773048,1
28.92907,-3.2101648,1.4178445,31.081623,-1.125597,-1.3846327,2.0845678,2.8024771,3.4927497,1
34.17777,1.6318588,-0.64439845,26.36662,3.5623004,2.88299,1.9304416,2.7557971,3.364673,1
53.47412,-3.7290697,-2.530516,36.372715,-3.6435127,0.47830334,0.085556984,3.0088193,3.0100355,1
44.268986,-3.634943,-2.0398817,51.120068,-3.475254,1.3395289,0.15968895,2.9037745,2.908162,1
34.42556,-1.1762223,-1.8311386,48.821583,-0.05899112,0.66410416,1.1172312,2.4952428,2.7339427,1
40.889786,2.910941,1.9930354,40.025078,1.9852078,-1.094058,0.9257331,3.0870936,3.2229068,1
30.308378,-3.244822,-1.5949609,32.061924,-5.093174,1.5000712,1.848352,3.0950322,3.6049452,1
44.76955,-4.0687923,-2.4985535,50.575817,-3.9882982,1.2168753,0.080494165,2.567757,2.5690184,1
45.80853,-1.6354622,2.4745488,45.825916,-1.8273029,-0.6593359,0.19184077,3.1338847,3.139751,1
44.758934,0.019582737,-0.25171068,45.129414,-0.50316703,2.814279,0.5227498,3.0659897,3.110235,1
31.151245,-3.6614451,0.12789634,43.09436,-2.0505369,-2.9715228,1.6109083,3.0994189,3.4930537,1
42.825294,1.0154637,-0.20097649,47.18117,1.777777,2.2449322,0.76231325,2.4459085,2.5619504,1
75.57359,-1.5538578,-0.75091773,42.353043,-2.3703947,2.340478,0.8165369,3.0913956,3.1974144,0
42.875355,3.2274582,-0.41787884,45.623356,4.161613,2.9109447,0.93415475,2.9543622,3.098532,1
67.149734,-3.875649,1.2021704,68.26334,-3.923754,-1.9126107,0.048105,3.1147807,3.1151521,0
37.95674,0.28078163,3.1116374,65.80569,-0.4600914,1.0657413,0.74087304,2.0458958,2.1759095,1
41.10343,-2.2923174,0.69055384,36.000492,-2.0147202,-2.2863832,0.2775972,2.976937,2.9898517,0
37.136387,-2.881416,2.519807,27.437218,-3.5396135,-0.72626907,0.6581974,3.0371096,3.107613,0
34.05222,0.84694386,1.9987693,40.29706,1.8593475,-1.2468226,1.0124036,3.0375936,3.2018645,1
45.30432,1.3720964,2.9253073,44.27873,1.8333849,-0.32047954,0.46128845,3.0373986,3.0722268,1
51.31143,-1.9740136,-0.65384054,42.764824,-3.2499282,2.597563,1.2759147,3.031782,3.2893252,0
42.980766,2.6200695,2.2740307,56.38726,2.8633678,-1.7935345,0.24329829,2.2156203,2.2289386,1
46.857613,0.14261538,-1.8950049,31.067184,-1.2426019,1.7003641,1.3852172,2.6878169,3.0237703,1
46.17247,0.8115039,-2.6329849,43.579357,0.60439247,0.4867613,0.20711142,3.1197462,3.1266136,1
32.1909,-1.3316685,-2.2617214,49.02025,-0.2679529,1.1865942,1.0637156,2.8348696,3.0278666,1
41.35805,-1.1175561,-2.5929275,25.719349,0.48695046,0.5450913,1.6045065,3.1380186,3.5244293,1
30.004353,1.4041511,-0.5286669,34.000496,-0.20447128,2.858516,1.6086223,2.8960025,3.3127778,1
35.94532,-4.5044284,0.3332257,28.339102,-2.7039363,-2.9281673,1.800492,3.0217927,3.5175278,1
26.496338,1.9073399,1.2959661,25.572676,4.1833363,-1.9542991,2.2759962,3.0329201,3.791934,1
39.18231,-0.57235056,-1.5750198,41.128193,0.49647224,1.5524985,1.0688229,3.1275182,3.3051102,1
52.283314,3.3788877,1.3322486,32.788162,2.799928,-1.8827729,0.5789597,3.068164,3.122311,1
30.484669,2.0733159,0.67871094,76.18855,1.3576653,-2.6256316,0.71565056,2.978843,3.0636027,0
46.20022,0.3563246,-2.7737865,46.135612,0.13175987,0.0354238,0.22456475,2.8092103,2.8181717,1
42.691242,0.30419984,-2.8572617,47.964146,0.10072077,0.2550631,0.20347908,3.1123247,3.1189692,1
33.169006,2.0955865,-2.1723788,41.15243,0.29885632,2.6994386,1.7967303,1.4113677,2.2847755,1
40.913017,-1.2538984,-2.3764873,51.994183,-1.1064804,0.71798086,0.14741802,3.094468,3.0979776,1
27.201296,-2.0008605,1.7271177,26.890192,-4.257617,-1.332141,2.2567565,3.0592587,3.8015804,1
48.101734,0.17143284,-3.0166173,39.73414,1.1407114,-0.28579542,0.9692786,2.7308218,2.8977385,1
44.615604,1.2912419,-0.72113395,39.47216,0.35556373,2.451872,0.9356781,3.1101792,3.2478774,1
37.07362,-1.4788675,-0.9793111,53.84033,-2.1287124,2.5114176,0.6498449,2.7924569,2.867074,1
43.483425,-0.72455156,-0.052356433,46.463413,-0.9314437,2.9059954,0.20689213,2.9583519,2.9655776,1
67.27665,1.7679688,-2.4145937,30.2425,1.4938852,1.0464296,0.2740836,2.822162,2.83544,1
55.98097,-0.67544466,2.4539387,32.75823,-0.073614344,-0.9700591,0.6018303,2.8591874,2.9218407,1
38.10118,-2.6788116,0.9587276,41.896465,-1.6491892,-2.234015,1.0296223,3.090443,3.2574468,1
49.72955,-1.0882983,0.677103,41.175144,-0.73750216,-2.993405,0.35079616,2.6126773,2.6361222,1
29.776495,-2.095175,-0.29922238,31.419039,-3.9730198,2.7955742,1.8778448,3.0947967,3.619954,1
33.91652,1.1955383,2.7906668,53.796894,0.6007341,-0.21650824,0.59480417,3.0071747,3.065435,1
44.732254,-0.3596436,-1.8735281,62.746548,-1.4146994,3.0664706,1.0550559,1.3431866,1.7080085,1
36.235233,-1.5078142,1.9579939,78.02753,-1.8251761,-2.2616596,0.31736195,2.063532,2.0877938,1
53.901066,-3.1314406,1.3784752,38.616714,-3.4820702,-1.1909691,0.35062957,2.569444,2.5932572,1
56.92889,0.66989595,2.7939007,31.549307,1.3707864,-0.24705818,0.7008905,3.0409586,3.1206853,1
44.940807,1.4926009,3.014085,45.703762,2.129486,0.120787896,0.63688517,2.8932974,2.9625652,1
49.26591,-0.7862541,1.8316094,37.966244,-0.11808879,-0.9718155,0.6681653,2.803425,2.8819504,1
29.71877,-1.6526086,1.3870178,26.62786,0.47311276,-1.5525473,2.1257215,2.939565,3.6276345,1
36.486652,-3.6064284,-1.9633474,29.24674,-1.8524506,1.1232257,1.7539778,3.0865731,3.5501227,1
39.19612,3.5401525,2.843723,43.726223,2.5181887,-0.8604808,1.0219638,2.5789816,2.7740867,1
42.652927,-1.3947525,1.6096482,36.292706,-0.8771985,-1.6404929,0.517554,3.033044,3.0768845,1
34.99093,3.322561,-3.1157,34.730347,1.8994341,0.15332575,1.4231269,3.0141594,3.3332338,1
42.21464,1.1649756,-0.5324764,29.500017,2.6439412,2.7220266,1.4789655,3.0286825,3.370498,1
42.132412,2.7216938,0.99142516,67.54001,2.2190287,-0.85278386,0.50266504,1.844209,1.911486,1
50.999805,-3.8020363,2.5075212,37.351055,-3.0543208,-0.100085706,0.7477155,2.6076071,2.712691,1
43.659187,-0.008182843,-1.5540146,58.70242,0.39486372,2.5190434,0.40304658,2.210127,2.246577,1
41.980316,0.048230406,2.152678,45.630177,0.7254326,-1.0915064,0.67720217,3.0390007,3.1135395,1
30.287762,-4.809223,0.72596425,44.447056,-4.5818276,-2.4533167,0.22739553,3.1039045,3.112223,0
25.167658,0.03257149,2.7391334,25.553417,-2.6687493,-3.1398501,2.701321,0.40420175,2.731394,1
46.375103,3.9168134,2.7223785,45.08011,3.7709365,-0.46634576,0.14587688,3.0944612,3.0978978,1
41.868618,3.6298628,-0.5841092,46.24926,3.0566432,2.236359,0.57321954,2.820468,2.8781278,1
25.860962,-0.77188057,1.3235478,43.331356,-0.6733786,-1.9475774,0.09850198,3.0120604,3.0136707,0
35.33495,1.6210967,-1.4097651,39.456818,2.9709225,1.8802047,1.3498257,2.9932158,3.2834997,1
45.72812,-0.23951858,1.2511982,54.768383,0.61587965,2.860697,0.85539824,1.6094989,1.8226883,1
41.125034,-0.6993292,-2.8823137,48.05853,-0.28204507,0.21011059,0.41728413,3.0924244,3.120451,1
59.412464,-2.126292,1.0022237,62.04312,-1.4884616,-2.1060817,0.6378304,3.1083052,3.1730726,0
53.296482,0.34391704,2.014511,41.71677,-0.13914926,-0.3845566,0.48306632,2.3990676,2.4472187,1
27.5794,4.6264477,-0.7887778,27.283718,2.2279904,1.5345232,2.3984573,2.323301,3.3392103,1
30.751587,0.26032785,0.7204718,66.33361,-0.1781828,-2.4814434,0.43851066,3.0812705,3.1123173,1
41.07055,1.1716061,1.4431684,35.3068,2.4225423,-1.5041742,1.2509363,2.9473426,3.201823,1
35.757137,4.161975,-0.38393253,32.36443,2.8119557,2.527473,1.3500192,2.9114056,3.2091796,1
45.6901,0.90648276,-2.8417726,51.10722,1.1109483,0.2424238,0.20446557,3.0841963,3.0909665,1
43.775055,1.2266141,-1.4419289,32.648426,1.1649334,1.9233233,0.061680675,2.9179337,2.9185855,0
56.06366,-0.017093884,1.1051024,41.882454,-0.35075325,-2.3660393,0.33365935,2.8120434,2.831769,1
47.283443,0.40605137,-0.788207,49.298557,0.5225055,2.9733915,0.116454154,2.5215867,2.5242743,1
48.536533,-0.60506386,0.5694382,34.08238,0.23704249,-2.1342463,0.84210634,2.7036846,2.8317933,1
40.428516,0.17639735,0.25368133,44.782394,-0.47580057,2.7561774,0.65219796,2.502496,2.5860875,1
38.121166,0.6395247,-1.6917951,37.18155,1.939075,1.3336194,1.2995503,3.0254145,3.2927136,1
29.140867,-1.4612209,-2.6707036,28.603735,-0.55452675,0.5379022,0.9066941,3.0745795,3.2054849,0
56.13871,0.04398578,2.9928927,34.112347,-0.4417217,0.0398571,0.4857075,2.9530356,2.992713,1
43.00881,2.911927,-2.9161139,45.97954,2.618004,0.07484013,0.2939229,2.990954,3.0053613,1
47.796146,2.1402395,1.7698814,42.948345,1.7338994,-1.0485731,0.40634012,2.8184545,2.8475952,1
59.37975,-1.2254409,-3.019979,166.3756,-1.9683392,-2.4974673,0.74289834,0.5225117,0.90824914,1
70.140564,-2.6910982,0.49936268,50.0575,-3.9611888,1.286957,1.2700906,0.7875943,1.4944681,1
39.299232,0.1415243,1.2983792,53.436943,-0.15961733,-1.7714347,0.30114162,3.069814,3.0845492,1
28.545572,-2.9840145,-0.69378215,77.5969,-3.4265106,1.8002046,0.44249606,2.4939868,2.5329375,1
44.54436,3.219576,-1.409371,36.505116,3.195594,1.7152236,0.02398181,3.1245947,3.1246867,1
54.936924,-1.9647927,-2.3661442,32.081165,-1.0167985,0.7272989,0.94799423,3.0934432,3.2354417,1
26.033419,0.13366036,-0.44059148,33.642014,2.1002805,2.294215,1.9666202,2.7348065,3.3684955,1
72.857765,3.9227483,2.8502207,29.234623,3.7192042,-0.10066987,0.20354414,2.9508908,2.9579024,1
42.627064,2.118537,1.9920521,45.661125,2.2436295,-1.3291867,0.1250925,2.9619467,2.964587,1
43.133705,1.702241,-2.2642012,46.23275,1.696109,0.97478473,0.0061318874,3.0441992,3.0442054,1
40.682007,0.9592054,0.87503266,42.44265,0.03470341,-2.6189594,0.92450196,2.7891934,2.9384184,1
31.980822,0.68926305,-1.5517064,55.57733,1.0841235,1.2701061,0.39486045,2.8218126,2.8493054,1
42.073776,1.8294121,-1.4101347,42.631443,2.4499874,1.5895615,0.6205753,2.9996963,3.0632157,1
34.71599,1.6869619,-0.34723896,37.332825,2.5863771,2.772608,0.89941525,3.119847,3.2469053,0
96.66552,2.787041,-2.446248,28.012009,2.2725475,1.8900682,0.51449347,1.9468691,2.0137038,1
54.708855,-2.9413788,1.2891315,36.46419,-2.291074,-1.6775254,0.6503048,2.966657,3.0370955,1
45.62993,-0.74148846,-2.1153858,42.07368,-0.1467534,0.9723923,0.594735,3.087778,3.1445322,1
45.343212,2.1364646,-1.9160286,43.92303,2.391879,1.2866805,0.2554145,3.080476,3.0910466,1
39.134674,4.471982,-0.44122025,44.63993,3.8844485,2.6772723,0.5875335,3.1184926,3.1733565,1
41.898327,-0.17088892,2.708298,39.34559,-0.750277,-0.9299222,0.5793881,2.6449654,2.7076802,1
42.952652,-3.2609274,-1.5272489,43.7706,-3.789306,1.6414143,0.5283785,3.1145222,3.159024,1
41.512005,-1.8948244,0.9666879,47.721806,-2.502766,-1.9744246,0.6079415,2.9411128,3.0032878,1
49.6072,2.0228179,-0.69307286,40.088905,2.8116615,2.895621,0.78884363,2.6944916,2.8075895,1
32.591293,0.71336275,2.7941742,55.56765,-0.14102742,-0.059603903,0.85439014,2.8537781,2.9789314,1
30.38764,-2.418703,-0.56992334,41.930313,-1.1029947,2.865974,1.3157084,2.8472884,3.136581,1
32.254826,-0.70664036,-2.659784,35.182934,1.3555694,2.5687695,2.0622096,1.0546315,2.3162374,1
38.25262,-2.7678268,1.2077019,37.668182,-1.4141364,-2.0685248,1.3536904,3.0069587,3.297617,1
39.07205,2.0956738,1.1302238,50.914043,2.478412,-1.8607484,0.3827381,2.9909718,3.0153608,1
27.396872,-0.67971677,0.054426268,72.24478,0.55873084,2.0856855,1.2384477,2.0312593,2.3790264,1
31.55603,-0.10933962,-1.9329641,29.147179,-1.9641742,1.162957,1.8548346,3.095921,3.6090357,1
26.911356,1.3856798,-1.8190341,50.959515,2.2778845,0.51270306,0.89220464,2.331737,2.496603,0
32.532227,-1.5081387,-2.89397,32.956017,0.12575786,0.27791515,1.6338965,3.1113002,3.5142293,1
46.80353,1.8915539,1.6121794,39.289974,1.8405725,-1.524262,0.050981402,3.1364415,3.1368556,1
45.848568,-1.572123,-0.07843994,48.435772,-1.9302957,2.8134277,0.35817266,2.8918676,2.913964,1
36.220203,-1.1824024,-1.2475446,33.75548,0.3324207,1.8255209,1.5148231,3.0730655,3.426138,1
35.218517,0.078367166,-1.516756,34.641632,1.5763457,1.8079201,1.4979786,2.9585097,3.3161302,1
43.21498,1.1237514,3.1363091,41.58389,1.8934289,0.05568701,0.7696775,3.080622,3.1753166,1
45.347794,-2.0059009,2.7132373,40.23599,-1.1437483,-0.4840526,0.8621526,3.0858958,3.2040694,1
42.98765,1.5879561,-0.31256625,30.811985,2.999666,2.94969,1.4117099,3.020929,3.334507,1
31.912247,-0.5434347,-2.1892655,51.35832,-1.6416223,1.37242,1.0981877,2.7214997,2.934719,1
54.895206,-3.2940407,-0.65469235,29.667532,-2.309252,2.6084175,0.98478866,3.0200756,3.1765807,1
31.72179,1.9659235,0.24761425,29.91566,2.6428099,-2.8611429,0.6768863,3.1087573,3.1815948,0
54.205902,-1.1475072,2.4347374,55.35438,-3.2338696,-1.0120075,2.0863624,2.8364403,3.5211222,0
59.060703,-2.2958317,0.23590407,30.064842,-3.0240946,-2.8878837,0.7282629,3.1237876,3.207556,1
44.955387,-1.1051571,-2.1820397,38.786633,-1.9893298,0.7695395,0.8841727,2.951579,3.0811653,1
31.445112,-4.2130804,-0.29227695,33.807392,-2.4796603,2.7056656,1.7334201,2.9979424,3.463005,1
49.2645,2.1101031,-1.6045319,43.020813,2.2362905,1.5558398,0.12618732,3.1228135,3.125362,1
116.403275,-2.94773,0.19774543,57.3372,-2.0620914,0.8614775,0.8856387,0.66373205,1.1067502,1
47.43895,-0.7842356,-1.3090122,44.143723,-1.0607834,1.5730977,0.2765478,2.8821099,2.8953474,1
26.597046,0.504827,3.001357,33.66229,2.615408,-1.1974889,2.110581,2.0843394,2.9663146,1
40.00655,0.4545809,-1.2771447,25.299377,2.2578182,1.3462163,1.8032373,2.623361,3.1833453,1
43.022892,3.065016,0.21226914,44.259914,2.5045033,-2.9644918,0.5605128,3.1064246,3.156588,1
27.499979,-0.1843073,-2.7602692,41.877056,-1.8151233,0.8708434,1.630816,2.6520731,3.1133666,1
36.12334,-0.2784627,2.632087,44.73318,0.64497703,-0.6683812,0.92343974,2.9827173,3.1223938,1
36.909916,-2.073714,-2.1631856,31.77217,-0.539627,1.0219756,1.534087,3.0980246,3.4570477,1
39.07107,-0.2585164,2.4902875,39.389133,0.90418875,-0.5200017,1.1627052,3.0102894,3.2270305,1
49.927055,0.7554589,-0.63558567,41.119667,0.67906904,2.6148074,0.07638985,3.0327923,3.0337543,1
38.30906,1.6679584,1.4692296,38.95329,2.1343071,-1.5805672,0.46634877,3.0497968,3.0852458,0
25.679987,-2.5442855,1.9270824,29.460386,-0.3549737,-1.1125576,2.1893117,3.0396397,3.7459972,1
47.572884,-2.935451,-2.5934963,40.273407,-2.105039,-0.1209294,0.83041215,2.4725668,2.608289,1
44.297276,1.9860716,0.9683855,43.475964,2.2643485,-2.1972995,0.27827692,3.1175005,3.129896,1
32.419727,0.39274475,1.1066298,63.77895,0.3455571,-1.9993455,0.047187656,3.1059754,3.106334,1
43.305744,3.5924547,2.67271,36.179993,4.529395,-0.5635155,0.93694043,3.04696,3.1877615,1
34.25905,1.1183907,2.1749544,27.863459,-0.75746554,-1.447201,1.8758562,2.66103,3.2557514,1
38.992847,2.4550567,-2.9604962,34.374557,3.8489332,0.07142736,1.3938766,3.0319235,3.3369825,1
83.21676,-1.782929,2.1426725,27.204523,-2.1039338,-1.7788199,0.32100487,2.3616927,2.3834085,1
43.497444,0.046638872,-0.5837368,41.845158,0.9296643,2.9401484,0.88302547,2.7593005,2.897149,1
33.677074,0.84205186,2.80496,45.299404,2.074019,-0.9360919,1.2319671,2.5421336,2.8249223,1
36.338757,2.2794235,2.880908,38.052143,1.4823784,-0.23908466,0.7970451,3.1199925,3.2201915,1
47.16911,1.8448626,0.08941896,44.52754,1.8752593,-3.139057,0.0303967,3.0547097,3.0548608,1
44.382435,-2.7900774,1.562757,39.316418,-3.436959,-2.2134738,0.6468816,2.5069544,2.5890687,1
33.957844,-0.4204358,-2.1183996,37.136692,-1.8668174,0.83050317,1.4463816,2.9489028,3.2845163,1
34.40766,-0.98329294,-1.4549366,35.265133,-1.7633032,0.9866818,0.7800102,2.4416184,2.563185,0
33.381847,-0.4491344,-0.37752548,27.178642,1.4962441,2.6759849,1.9453785,3.0535104,3.6205556,1
43.349182,-2.6053944,3.1189418,48.51154,-1.8692881,0.047943305,0.7361063,3.0709984,3.157987,1
38.216766,4.413691,2.7065446,35.32972,4.190663,-0.65396386,0.22302818,2.9226773,2.9311745,0
32.950066,-1.2067693,2.2895508,55.81152,-1.6418029,-1.1949215,0.43503356,2.798713,2.8323221,1
33.735863,0.25459516,0.7507135,46.778984,1.2647464,-2.439085,1.0101513,3.093387,3.2541432,1
39.829502,-3.8710349,0.53010935,42.898052,-2.979785,-2.6235225,0.8912499,3.1295536,3.253987,1
47.015076,-0.98241884,1.1417035,42.840763,-0.43430585,-1.729013,0.548113,2.8707163,2.9225743,1
51.353107,-0.65080965,2.7593472,28.896872,-1.5127672,-0.31461924,0.86195755,3.0739663,3.1925285,1
39.71808,1.5691928,-1.0861557,43.8194,0.7202019,2.12042,0.84899086,3.0766098,3.1916006,1
57.7639,0.84264535,-2.6794064,38.377804,1.1092147,0.8646576,0.26656932,2.7391217,2.7520623,1
26.028463,1.4107939,-2.9881675,33.86352,3.279489,-0.13463013,1.8686951,2.8535373,3.410967,1
38.115536,0.8492228,2.4815857,47.31869,0.01875341,-0.7423893,0.83046937,3.05921,3.1699283,1
34.05352,-3.7125664,2.9428527,26.01152,-1.7086804,-0.06447378,2.003886,3.0073264,3.613803,1
40.643085,1.9140204,-1.0231997,54.267735,1.1605746,1.2348576,0.75344586,2.258057,2.3804417,1
61.627895,-1.4714551,1.6918956,29.444345,-2.5147598,-0.6484866,1.0433047,2.3403819,2.5623958,1
32.387306,-2.9166722,0.99839616,31.317614,-4.7503223,-2.1191711,1.8336501,3.1175673,3.6168356,1
48.01444,-1.841604,2.394593,36.903343,-0.8585639,-1.5543617,0.9830401,2.3342307,2.5327852,1
33.376648,2.695711,2.6946375,37.54878,1.1552614,-0.15214507,1.5404495,2.846783,3.2368438,1
43.71534,-3.0658817,0.96878064,45.164806,-3.3391244,-2.1507468,0.2732427,3.119527,3.131471,1
40.56392,1.5472693,-1.3953568,38.249832,2.1605456,1.637943,0.61327624,3.0333,3.0946755,1
43.059784,-1.460935,-1.82851,47.704502,-0.80018425,1.5543178,0.66075075,2.9003575,2.9746704,1
25.451431,2.7074301,-2.7722147,30.580889,2.427364,-2.374793,0.280066,0.3974216,0.4861902,0
39.894753,-1.4883338,-1.6096172,51.61638,-1.2202485,1.4248276,0.26808536,3.0344448,3.0462642,1
38.02814,0.72244847,-2.6793864,31.797453,1.0111544,0.4805708,0.28870595,3.1232283,3.1365435,0
41.27529,1.8898989,2.462694,52.87311,2.829532,-1.8691536,0.939633,1.951338,2.1657863,1
34.21295,-0.4591499,2.375799,44.3715,0.45040348,-0.9153471,0.9095534,2.9920394,3.1272333,1
40.482967,-4.2692246,-0.6105574,39.118336,-3.3557887,2.5690422,0.91343594,3.103586,3.2352142,1
26.9107,0.49987286,-0.1468942,27.270546,-1.8347051,2.791821,2.334578,2.9387152,3.7531722,1
43.172165,1.9546243,2.0130963,37.252777,3.3531444,-1.875311,1.3985201,2.3947785,2.7732332,1
44.91649,3.1201859,0.30988806,41.888187,2.2496617,-2.81815,0.87052417,3.1280382,3.2469118,1
33.882984,0.9456475,1.258675,25.173298,-1.3809801,-0.123798825,2.3266277,1.3824737,2.7063684,1
32.52747,0.89080554,1.5822068,36.83395,-0.6635723,-1.4430314,1.5543778,3.0252383,3.4011993,1
42.207516,0.48414743,-3.0077739,43.336487,-0.13626266,0.21952237,0.6204101,3.0558894,3.1182315,1
41.611168,-3.0022357,-0.10265311,45.829044,-1.9912516,2.910616,1.0109841,3.013269,3.1783454,1
60.72971,3.7898355,-0.46239853,55.241375,2.7724428,1.8289646,1.0173926,2.2913632,2.5070767,0
35.615814,-1.7079322,2.67552,34.073,-1.247025,0.0354755,0.46090722,2.6400445,2.6799757,0
44.959465,-0.60541695,0.38343495,70.49711,-0.8683123,2.2558348,0.26289535,1.8723998,1.8907658,1
39.517483,-0.5698594,1.6434269,34.29496,0.6345356,-1.5461329,1.204395,3.0936253,3.3198018,1
36.156376,-1.5853432,0.6316204,38.706642,-0.55201197,-2.4046888,1.0333313,3.0363095,3.2073274,1
47.034836,-2.87568,1.8989784,45.12341,-2.7215211,-0.85500634,0.15415883,2.7539847,2.758296,1
49.07552,-0.6207638,1.2449448,38.223576,-1.5407808,-2.1771753,0.920017,2.8610651,3.0053494,1
40.67056,-2.336641,-0.37555218,40.065113,-1.189305,2.1030645,1.1473361,2.4786167,2.7312856,1
86.904495,0.74904907,-0.86702013,82.74755,1.0816169,2.2186692,0.3325678,3.0856893,3.1035593,0
44.838238,-1.779565,-1.1690792,45.699856,-1.6291909,2.0628953,0.15037405,3.0512106,3.0549138,1
41.025566,-1.5693755,1.1553702,45.00009,-0.9759475,-2.3621833,0.593428,2.765632,2.828582,1
29.176636,-3.2898097,-0.08533353,43.499344,-1.8308063,-2.7178917,1.4590034,2.632558,3.0098262,1
61.040077,-1.5010076,1.4892628,29.26292,-0.62739885,-1.6584138,0.8736087,3.1355088,3.2549357,1
45.30714,2.3046064,-0.10080604,35.115158,2.3991334,3.1015112,0.094527006,3.080868,3.0823178,0
28.120365,0.88506806,0.522788,30.09642,1.4632034,-2.6943693,0.5781354,3.0660279,3.120059,0
45.84172,-1.7515708,-2.0773602,36.973778,-2.680736,1.0948275,0.92916524,3.1109974,3.2467911,1
30.622595,0.96226776,1.9331721,27.527798,-1.0425777,-1.2757587,2.0048456,3.0742543,3.6702106,1
39.10087,-1.1225737,2.7442605,46.18811,-0.77268296,-0.14069547,0.34989077,2.8849561,2.9060962,1
48.35444,-1.1738939,2.5872843,46.695255,-0.63140714,0.16142283,0.5424868,2.4258616,2.4857788,1
44.506493,-0.6531175,1.2391403,36.20472,0.07549444,-1.8985201,0.72861195,3.1376603,3.2211468,1
46.216778,1.3908144,-2.5104163,57.025696,1.7653047,1.7160821,0.37449026,2.0566866,2.090503,1
37.02567,0.5859317,-0.97115505,43.168636,1.4441383,2.1856275,0.85820657,3.126403,3.242054,1
34.640392,-1.8877997,0.7996537,27.25282,0.052124705,-2.02359,1.9399245,2.8232439,3.4254944,1
75.22319,-0.45266,-0.4251804,80.67773,1.0533892,3.072489,1.5060492,2.785516,3.1665885,0
50.73771,2.890108,-2.795625,34.466236,3.2312927,0.64946616,0.34118462,2.838094,2.8585284,1
29.119724,-2.731924,2.8750422,66.18325,-2.7766874,-0.26363364,0.044763327,3.138676,3.1389952,1
32.80236,-3.5431488,2.2008839,63.01027,-2.7393918,-0.4383566,0.80375695,2.6392405,2.7589157,1
38.966316,-2.3562968,-2.2008724,53.10268,-2.1074712,0.92692626,0.24882555,3.1277986,3.1376805,1
41.12683,3.887771,1.3526049,34.379498,2.5842729,-1.7591957,1.303498,3.1118004,3.3737826,1
46.12758,3.4165773,2.0369482,44.827164,3.7024367,-0.97393537,0.28585935,3.0108836,3.0244231,1
40.621464,2.604116,-0.69325405,41.409943,1.5611827,2.5490036,1.0429332,3.0409281,3.2148023,1
57.121944,0.3628918,0.6423664,30.287645,1.2433742,-2.5767403,0.88048244,3.0640786,3.1880758,1
40.54858,-3.7826676,-0.8043746,50.801685,-3.3943772,2.002688,0.3882904,2.8070626,2.8337908,1
35.031994,1.2306623,-1.0332773,39.17283,-0.14067829,2.0335827,1.3713406,3.06686,3.3594947,1
26.26779,-0.505085,3.0112376,29.905464,1.6949992,-0.2445692,2.2000842,3.0273783,3.7423775,1
26.248224,-2.032469,-2.5909011,31.975254,-3.2515056,0.60859966,1.2190366,3.0836847,3.3158953,0
48.085377,-0.71323097,-0.90584654,45.275375,-0.8345623,1.8963099,0.121331334,2.8021564,2.804782,1
36.061428,0.08571568,2.096176,50.256466,0.9213339,-1.2060114,0.83561826,2.9809983,3.0959017,1
40.788803,2.2108536,-2.943943,55.156116,2.3683245,0.061960015,0.15747094,3.005903,3.010025,1
40.269714,1.083944,1.3469988,30.26855,-0.42403868,-1.73986,1.5079826,3.086859,3.4355073,1
29.558165,-0.75285447,-2.0254169,42.816246,1.2988582,-2.9582696,2.0517125,0.932853,2.2538276,1
29.272661,2.0493145,-2.2576296,58.04432,2.5991187,0.76403993,0.5498042,3.0216696,3.0712817,1
101.23963,-0.029756501,-2.2995136,64.41134,-1.081434,-1.9307603,1.0516775,0.3687532,1.1144525,1
46.164772,1.4494748,0.0039280336,33.50563,0.2986805,-2.783346,1.1507943,2.7872736,3.015497,1
43.69551,1.3001031,2.6430995,42.49388,0.8242678,-0.4563885,0.47583526,3.099488,3.1358006,1
44.134834,-3.6989965,1.1914629,36.029507,-4.7926064,-2.2541828,1.0936098,2.83754,3.0409894,1
30.41526,-2.5763826,2.3837924,26.437216,-0.46655673,-0.74400604,2.1098258,3.1277983,3.772862,1
37.54453,0.39299762,-0.61129487,54.878025,0.7460776,3.0122235,0.35307997,2.6596673,2.6830013,1
55.169876,-3.0803056,-1.7105511,26.532558,-1.8226142,1.2782841,1.2576914,2.9888353,3.2426724,1
45.706264,3.0512862,0.091901734,42.65985,2.4377995,-2.970082,0.61348677,3.0619838,3.1228368,1
29.55933,1.6253421,0.6368773,29.095839,3.576365,3.0352602,1.9510229,2.398383,3.0917199,1
47.21485,-3.2699623,-1.0477844,34.17111,-3.059428,2.3221393,0.21053433,2.9132617,2.9208593,1
